latitude,longitude
23.442888,91.19033
22.290036999999998,91.78607
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.864,90.72794
23.864,90.72818000000001
23.864,90.80545
23.864,90.80991
23.864,90.72106
23.864,90.72433000000001
23.864,90.825386
23.864,90.71987
23.864,90.82658
23.877651,90.72794
23.877651,90.72818000000001
23.877651,90.80545
23.877651,90.80991
23.877651,90.72106
23.877651,90.72433000000001
23.877651,90.825386
23.877651,90.71987
23.877651,90.82658
23.925762,90.72794
23.925762,90.72818000000001
23.925762,90.80545
23.925762,90.80991
23.925762,90.72106
23.925762,90.72433000000001
23.925762,90.825386
23.925762,90.71987
23.925762,90.82658
23.920761,90.72794
23.920761,90.72818000000001
23.920761,90.80545
23.920761,90.80991
23.920761,90.72106
23.920761,90.72433000000001
23.920761,90.825386
23.920761,90.71987
23.920761,90.82658
23.921651999999998,90.72794
23.921651999999998,90.72818000000001
23.921651999999998,90.80545
23.921651999999998,90.80991
23.921651999999998,90.72106
23.921651999999998,90.72433000000001
23.921651999999998,90.825386
23.921651999999998,90.71987
23.921651999999998,90.82658
23.918812,90.72794
23.918812,90.72818000000001
23.918812,90.80545
23.918812,90.80991
23.918812,90.72106
23.918812,90.72433000000001
23.918812,90.825386
23.918812,90.71987
23.918812,90.82658
23.904871,90.72794
23.904871,90.72818000000001
23.904871,90.80545
23.904871,90.80991
23.904871,90.72106
23.904871,90.72433000000001
23.904871,90.825386
23.904871,90.71987
23.904871,90.82658
23.926819000000002,90.72794
23.926819000000002,90.72818000000001
23.926819000000002,90.80545
23.926819000000002,90.80991
23.926819000000002,90.72106
23.926819000000002,90.72433000000001
23.926819000000002,90.825386
23.926819000000002,90.71987
23.926819000000002,90.82658
23.877645,90.72794
23.877645,90.72818000000001
23.877645,90.80545
23.877645,90.80991
23.877645,90.72106
23.877645,90.72433000000001
23.877645,90.825386
23.877645,90.71987
23.877645,90.82658
23.696728,90.42657
23.696728,90.42351
23.711712,90.42657
23.711712,90.42351
23.696728,90.42657
23.696728,90.42351
23.711712,90.42657
23.711712,90.42351
22.792793,89.53723000000001
22.792793,89.53851999999999
22.792793,89.55145999999999
22.792793,89.53811999999999
22.792793,89.53850600000001
22.799265,89.53723000000001
22.799265,89.53851999999999
22.799265,89.55145999999999
22.799265,89.53811999999999
22.799265,89.53850600000001
22.79741,89.53723000000001
22.79741,89.53851999999999
22.79741,89.55145999999999
22.79741,89.53811999999999
22.79741,89.53850600000001
22.798899,89.53723000000001
22.798899,89.53851999999999
22.798899,89.55145999999999
22.798899,89.53811999999999
22.798899,89.53850600000001
22.799682999999998,89.53723000000001
22.799682999999998,89.53851999999999
22.799682999999998,89.55145999999999
22.799682999999998,89.53811999999999
22.799682999999998,89.53850600000001
22.792793,89.53723000000001
22.792793,89.53851999999999
22.792793,89.55145999999999
22.792793,89.53811999999999
22.792793,89.53850600000001
22.799265,89.53723000000001
22.799265,89.53851999999999
22.799265,89.55145999999999
22.799265,89.53811999999999
22.799265,89.53850600000001
22.79741,89.53723000000001
22.79741,89.53851999999999
22.79741,89.55145999999999
22.79741,89.53811999999999
22.79741,89.53850600000001
22.798899,89.53723000000001
22.798899,89.53851999999999
22.798899,89.55145999999999
22.798899,89.53811999999999
22.798899,89.53850600000001
22.799682999999998,89.53723000000001
22.799682999999998,89.53851999999999
22.799682999999998,89.55145999999999
22.799682999999998,89.53811999999999
22.799682999999998,89.53850600000001
22.792793,89.53723000000001
22.792793,89.53851999999999
22.792793,89.55145999999999
22.792793,89.53811999999999
22.792793,89.53850600000001
22.799265,89.53723000000001
22.799265,89.53851999999999
22.799265,89.55145999999999
22.799265,89.53811999999999
22.799265,89.53850600000001
22.79741,89.53723000000001
22.79741,89.53851999999999
22.79741,89.55145999999999
22.79741,89.53811999999999
22.79741,89.53850600000001
22.798899,89.53723000000001
22.798899,89.53851999999999
22.798899,89.55145999999999
22.798899,89.53811999999999
22.798899,89.53850600000001
22.799682999999998,89.53723000000001
22.799682999999998,89.53851999999999
22.799682999999998,89.55145999999999
22.799682999999998,89.53811999999999
22.799682999999998,89.53850600000001
22.792793,89.53723000000001
22.792793,89.53851999999999
22.792793,89.55145999999999
22.792793,89.53811999999999
22.792793,89.53850600000001
22.799265,89.53723000000001
22.799265,89.53851999999999
22.799265,89.55145999999999
22.799265,89.53811999999999
22.799265,89.53850600000001
22.79741,89.53723000000001
22.79741,89.53851999999999
22.79741,89.55145999999999
22.79741,89.53811999999999
22.79741,89.53850600000001
22.798899,89.53723000000001
22.798899,89.53851999999999
22.798899,89.55145999999999
22.798899,89.53811999999999
22.798899,89.53850600000001
22.799682999999998,89.53723000000001
22.799682999999998,89.53851999999999
22.799682999999998,89.55145999999999
22.799682999999998,89.53811999999999
22.799682999999998,89.53850600000001
22.792793,89.53723000000001
22.792793,89.53851999999999
22.792793,89.55145999999999
22.792793,89.53811999999999
22.792793,89.53850600000001
22.799265,89.53723000000001
22.799265,89.53851999999999
22.799265,89.55145999999999
22.799265,89.53811999999999
22.799265,89.53850600000001
22.79741,89.53723000000001
22.79741,89.53851999999999
22.79741,89.55145999999999
22.79741,89.53811999999999
22.79741,89.53850600000001
22.798899,89.53723000000001
22.798899,89.53851999999999
22.798899,89.55145999999999
22.798899,89.53811999999999
22.798899,89.53850600000001
22.799682999999998,89.53723000000001
22.799682999999998,89.53851999999999
22.799682999999998,89.55145999999999
22.799682999999998,89.53811999999999
22.799682999999998,89.53850600000001
22.339449,91.79343
23.45778,91.18032
23.45778,91.185
23.45778,91.17772
23.45778,91.18015
23.457729999999998,91.18032
23.457729999999998,91.185
23.457729999999998,91.17772
23.457729999999998,91.18015
23.455845,91.18032
23.455845,91.185
23.455845,91.17772
23.455845,91.18015
23.4619,91.18032
23.4619,91.185
23.4619,91.17772
23.4619,91.18015
23.45778,91.18032
23.45778,91.185
23.45778,91.17772
23.45778,91.18015
23.457729999999998,91.18032
23.457729999999998,91.185
23.457729999999998,91.17772
23.457729999999998,91.18015
23.455845,91.18032
23.455845,91.185
23.455845,91.17772
23.455845,91.18015
23.4619,91.18032
23.4619,91.185
23.4619,91.17772
23.4619,91.18015
23.45778,91.18032
23.45778,91.185
23.45778,91.17772
23.45778,91.18015
23.457729999999998,91.18032
23.457729999999998,91.185
23.457729999999998,91.17772
23.457729999999998,91.18015
23.455845,91.18032
23.455845,91.185
23.455845,91.17772
23.455845,91.18015
23.4619,91.18032
23.4619,91.185
23.4619,91.17772
23.4619,91.18015
23.45778,91.18032
23.45778,91.185
23.45778,91.17772
23.45778,91.18015
23.457729999999998,91.18032
23.457729999999998,91.185
23.457729999999998,91.17772
23.457729999999998,91.18015
23.455845,91.18032
23.455845,91.185
23.455845,91.17772
23.455845,91.18015
23.4619,91.18032
23.4619,91.185
23.4619,91.17772
23.4619,91.18015
23.812061,90.71991
22.389585,91.81051
23.891891,90.67033
24.00897,89.23139
23.71915,90.41275
23.71915,90.412254
23.71915,90.41221
23.71915,90.412224
23.71915,90.41268000000001
23.71915,90.41259000000001
23.71915,90.41263000000001
23.71915,90.412674
23.71915,90.4122
23.71915,90.41235999999999
23.718704000000002,90.41275
23.718704000000002,90.412254
23.718704000000002,90.41221
23.718704000000002,90.412224
23.718704000000002,90.41268000000001
23.718704000000002,90.41259000000001
23.718704000000002,90.41263000000001
23.718704000000002,90.412674
23.718704000000002,90.4122
23.718704000000002,90.41235999999999
23.719713,90.41275
23.719713,90.412254
23.719713,90.41221
23.719713,90.412224
23.719713,90.41268000000001
23.719713,90.41259000000001
23.719713,90.41263000000001
23.719713,90.412674
23.719713,90.4122
23.719713,90.41235999999999
23.7203,90.41275
23.7203,90.412254
23.7203,90.41221
23.7203,90.412224
23.7203,90.41268000000001
23.7203,90.41259000000001
23.7203,90.41263000000001
23.7203,90.412674
23.7203,90.4122
23.7203,90.41235999999999
23.71859,90.41275
23.71859,90.412254
23.71859,90.41221
23.71859,90.412224
23.71859,90.41268000000001
23.71859,90.41259000000001
23.71859,90.41263000000001
23.71859,90.412674
23.71859,90.4122
23.71859,90.41235999999999
23.720388,90.41275
23.720388,90.412254
23.720388,90.41221
23.720388,90.412224
23.720388,90.41268000000001
23.720388,90.41259000000001
23.720388,90.41263000000001
23.720388,90.412674
23.720388,90.4122
23.720388,90.41235999999999
23.71906,90.41275
23.71906,90.412254
23.71906,90.41221
23.71906,90.412224
23.71906,90.41268000000001
23.71906,90.41259000000001
23.71906,90.41263000000001
23.71906,90.412674
23.71906,90.4122
23.71906,90.41235999999999
23.719089999999998,90.41275
23.719089999999998,90.412254
23.719089999999998,90.41221
23.719089999999998,90.412224
23.719089999999998,90.41268000000001
23.719089999999998,90.41259000000001
23.719089999999998,90.41263000000001
23.719089999999998,90.412674
23.719089999999998,90.4122
23.719089999999998,90.41235999999999
23.720346,90.41275
23.720346,90.412254
23.720346,90.41221
23.720346,90.412224
23.720346,90.41268000000001
23.720346,90.41259000000001
23.720346,90.41263000000001
23.720346,90.412674
23.720346,90.4122
23.720346,90.41235999999999
23.72035,90.41275
23.72035,90.412254
23.72035,90.41221
23.72035,90.412224
23.72035,90.41268000000001
23.72035,90.41259000000001
23.72035,90.41263000000001
23.72035,90.412674
23.72035,90.4122
23.72035,90.41235999999999
23.71915,90.41275
23.71915,90.412254
23.71915,90.41221
23.71915,90.412224
23.71915,90.41268000000001
23.71915,90.41259000000001
23.71915,90.41263000000001
23.71915,90.412674
23.71915,90.4122
23.71915,90.41235999999999
23.718704000000002,90.41275
23.718704000000002,90.412254
23.718704000000002,90.41221
23.718704000000002,90.412224
23.718704000000002,90.41268000000001
23.718704000000002,90.41259000000001
23.718704000000002,90.41263000000001
23.718704000000002,90.412674
23.718704000000002,90.4122
23.718704000000002,90.41235999999999
23.719713,90.41275
23.719713,90.412254
23.719713,90.41221
23.719713,90.412224
23.719713,90.41268000000001
23.719713,90.41259000000001
23.719713,90.41263000000001
23.719713,90.412674
23.719713,90.4122
23.719713,90.41235999999999
23.7203,90.41275
23.7203,90.412254
23.7203,90.41221
23.7203,90.412224
23.7203,90.41268000000001
23.7203,90.41259000000001
23.7203,90.41263000000001
23.7203,90.412674
23.7203,90.4122
23.7203,90.41235999999999
23.71859,90.41275
23.71859,90.412254
23.71859,90.41221
23.71859,90.412224
23.71859,90.41268000000001
23.71859,90.41259000000001
23.71859,90.41263000000001
23.71859,90.412674
23.71859,90.4122
23.71859,90.41235999999999
23.720388,90.41275
23.720388,90.412254
23.720388,90.41221
23.720388,90.412224
23.720388,90.41268000000001
23.720388,90.41259000000001
23.720388,90.41263000000001
23.720388,90.412674
23.720388,90.4122
23.720388,90.41235999999999
23.71906,90.41275
23.71906,90.412254
23.71906,90.41221
23.71906,90.412224
23.71906,90.41268000000001
23.71906,90.41259000000001
23.71906,90.41263000000001
23.71906,90.412674
23.71906,90.4122
23.71906,90.41235999999999
23.719089999999998,90.41275
23.719089999999998,90.412254
23.719089999999998,90.41221
23.719089999999998,90.412224
23.719089999999998,90.41268000000001
23.719089999999998,90.41259000000001
23.719089999999998,90.41263000000001
23.719089999999998,90.412674
23.719089999999998,90.4122
23.719089999999998,90.41235999999999
23.720346,90.41275
23.720346,90.412254
23.720346,90.41221
